Interrupción;Elemento;Fecha Salida;Fecha Entrada;Causa;Minutos Fuera;Sistema;Hora de Salida;Hora de Entrada;Nivel;Kva;Clientes;Circuito;Nombre Circuito
1.55225E+15;23902;2/7/2020;2/7/2020;402;8;SIG;3:56:00 p. m.;4:04:00 p. m.;1;6603.024;292.56;23902;AMAZONAS
2.98413E+15;45951;2/7/2020;2/7/2020;307;5;SIG;9:38:00 a. m.;9:43:00 a. m.;1;14859.84;1997.136;45951;HADES
2.98413E+15;45951;2/7/2020;2/7/2020;307;3;SIG;5:13:00 p. m.;5:16:00 p. m.;1;14859.84;1997.136;45951;HADES
2.98745E+15;46002;2/7/2020;2/7/2020;107;5;SIG;3:38:00 p. m.;3:43:00 p. m.;1;4440.288;431.664;46002;ATACAMA
2.98745E+15;46002;2/7/2020;2/7/2020;107;2;SIG;3:49:00 p. m.;3:51:00 p. m.;1;4440.288;431.664;46002;ATACAMA
2.98745E+15;46002;2/7/2020;2/7/2020;107;64;SIG;3:56:00 p. m.;5:00:00 p. m.;1;4440.288;431.664;46002;ATACAMA
3.09674E+15;47685;2/7/2020;2/7/2020;101;5;SIG;1:56:00 a. m.;2:01:00 a. m.;1;#¡VALOR!;0;47685;TIGRE
3.09674E+15;47685;2/7/2020;2/7/2020;409;10;SIG;3:03:00 p. m.;3:13:00 p. m.;1;#¡VALOR!;0;47685;TIGRE
1.21775E+15;18751;3/7/2020;3/7/2020;101;5;SIG;3:50:00 p. m.;3:55:00 p. m.;1;8164.08;4228.32;18751;TORTUGA
1.65935E+15;25551;3/7/2020;3/7/2020;101;4;SIG;9:34:00 p. m.;9:38:00 p. m.;1;0;0;25551;QUITO
1.99275E+15;30685;3/7/2020;3/7/2020;409;4;SIG;9:34:00 p. m.;9:38:00 p. m.;1;43223.808;3068.016;30685;HERMES
8.84349E+14;13617;4/7/2020;4/7/2020;408;0;SIG;5:10:00 p. m.;5:10:00 p. m.;1;8353.968;3755.808;13617;MARIPOSA
1.00358E+15;15453;4/7/2020;4/7/2020;106;0;SIG;5:10:00 p. m.;5:10:00 p. m.;1;11077.536;3133.152;15453;HELA
1.54896E+15;23851;4/7/2020;4/7/2020;409;6;SIG;12:22:00 a. m.;12:28:00 a. m.;1;0;0;23851;DELFIN
1.55006E+15;23868;4/7/2020;4/7/2020;409;6;SIG;12:22:00 a. m.;12:28:00 a. m.;1;29131.248;5345.568;23868;BARCELONA
1.55116E+15;23885;4/7/2020;4/7/2020;409;6;SIG;12:22:00 a. m.;12:28:00 a. m.;1;19747.248;4526.4;23885;ODIN
1.55227E+15;23902;4/7/2020;4/7/2020;409;5;SIG;12:22:00 a. m.;12:27:00 a. m.;1;6603.024;292.56;23902;AMAZONAS
2.98747E+15;46002;4/7/2020;4/7/2020;101;4;SIG;12:22:00 a. m.;12:26:00 a. m.;1;4440.288;431.664;46002;ATACAMA
7.76168E+14;11951;5/7/2020;5/7/2020;106;0;SIG;6:34:00 a. m.;6:34:00 a. m.;1;9332.112;4554;11951;VENADO
1.18195E+14;1819;6/7/2020;6/7/2020;106;0;SIG;2:49:00 p. m.;2:49:00 p. m.;1;6593.088;6113.952;1819;CONEJO
8.87683E+14;13668;6/7/2020;6/7/2020;106;0;SIG;6:03:00 a. m.;6:03:00 a. m.;1;8038.224;3443.376;13668;HERCULES
1.11582E+14;1717;7/7/2020;7/7/2020;108;10;SIG;11:02:00 p. m.;11:12:00 p. m.;1;3957.84;2835.072;1717;ESCARABAJO
1.11582E+14;1717;7/7/2020;7/7/2020;108;7;SIG;11:48:00 p. m.;11:55:00 p. m.;1;3957.84;2835.072;1717;ESCARABAJO
3.31318E+15;51017;7/7/2020;7/7/2020;104;12;SIG;10:24:00 a. m.;10:36:00 a. m.;1;4046.16;3744.768;51017;NEW YORK
3.31318E+15;51017;7/7/2020;7/7/2020;104;2;SIG;11:04:00 a. m.;11:06:00 a. m.;1;4046.16;3744.768;51017;NEW YORK
3.31429E+15;51034;7/7/2020;7/7/2020;104;12;SIG;10:24:00 a. m.;10:36:00 a. m.;1;9814.56;7295.232;51034;ISIS
3.31429E+15;51034;7/7/2020;7/7/2020;104;2;SIG;11:04:00 a. m.;11:06:00 a. m.;1;9814.56;7295.232;51034;ISIS
1.2178E+15;18751;8/7/2020;8/7/2020;106;0;SIG;5:10:00 a. m.;5:10:00 a. m.;1;8164.08;4228.32;18751;TORTUGA
2.8738E+15;44251;8/7/2020;8/7/2020;106;0;SIG;10:45:00 p. m.;10:45:00 p. m.;1;3829.776;1414.224;44251;HIPOPOTAMO
1.11604E+14;1717;9/7/2020;9/7/2020;106;0;SIG;5:01:00 a. m.;5:01:00 a. m.;1;3957.84;2835.072;1717;ESCARABAJO
1.18228E+14;1819;9/7/2020;9/7/2020;106;0;SIG;5:01:00 a. m.;5:01:00 a. m.;1;6593.088;6113.952;1819;CONEJO
7.82836E+14;12053;9/7/2020;9/7/2020;106;0;SIG;8:36:00 a. m.;8:36:00 a. m.;1;2588.88;1556.64;12053;TIBURON
7.82836E+14;12053;9/7/2020;9/7/2020;106;0;SIG;4:17:00 p. m.;4:17:00 p. m.;1;2588.88;1556.64;12053;TIBURON
3.32415E+14;5117;10/7/2020;10/7/2020;101;5;SIG;5:50:00 a. m.;5:55:00 a. m.;1;14094.768;323.472;5117;CUPIDO
1.21782E+15;18751;10/7/2020;10/7/2020;106;0;SIG;3:28:00 p. m.;3:28:00 p. m.;1;8164.08;4228.32;18751;TORTUGA
1.55013E+15;23868;10/7/2020;10/7/2020;106;0;SIG;5:48:00 a. m.;5:48:00 a. m.;1;29131.248;5345.568;23868;BARCELONA
1.55123E+15;23885;10/7/2020;10/7/2020;106;0;SIG;7:41:00 p. m.;7:41:00 p. m.;1;19747.248;4526.4;23885;ODIN
1.16042E+14;1785;11/7/2020;11/7/2020;206;71;SIG;8:14:00 a. m.;9:25:00 a. m.;1;21286.224;6969.552;1785;AVE
1.1825E+14;1819;11/7/2020;11/7/2020;108;22;SIG;5:27:00 p. m.;5:49:00 p. m.;1;6593.088;6113.952;1819;CONEJO
1.21894E+15;18768;11/7/2020;11/7/2020;106;0;SIG;5:54:00 a. m.;5:54:00 a. m.;1;19876.416;2984.112;18768;MERCURIO
1.76763E+15;27217;11/7/2020;11/7/2020;408;0;SIG;5:54:00 a. m.;5:54:00 a. m.;1;3251.28;826.896;27217;PANDA
3.09684E+15;47685;11/7/2020;11/7/2020;206;9;SIG;8:14:00 a. m.;8:23:00 a. m.;1;#¡VALOR!;0;47685;TIGRE
8.84437E+14;13617;12/7/2020;12/7/2020;214;7;SIG;9:05:00 p. m.;9:12:00 p. m.;1;8353.968;3755.808;13617;MARIPOSA
4.43952E+14;6834;13/7/2020;13/7/2020;106;0;SIG;7:37:00 a. m.;7:37:00 a. m.;1;10499.04;6621.792;6834;RA
7.8288E+14;12053;13/7/2020;13/7/2020;106;0;SIG;7:21:00 a. m.;7:21:00 a. m.;1;2588.88;1556.64;12053;TIBURON
7.8288E+14;12053;13/7/2020;13/7/2020;106;0;SIG;7:30:00 a. m.;7:30:00 a. m.;1;2588.88;1556.64;12053;TIBURON
1.13867E+14;1751;14/7/2020;14/7/2020;106;0;SIG;2:01:00 p. m.;2:01:00 p. m.;1;11815.008;6837.072;1751;TOKYO
4.45078E+14;6851;15/7/2020;15/7/2020;101;5;SIG;8:31:00 a. m.;8:36:00 a. m.;1;19573.92;12041.328;6851;ABEJA
9.95974E+14;15334;15/7/2020;15/7/2020;106;0;SIG;5:23:00 p. m.;5:23:00 p. m.;1;10814.784;1257.456;15334;COCODRILO
2.76127E+15;42517;15/7/2020;15/7/2020;106;0;SIG;2:34:00 p. m.;2:34:00 p. m.;1;33305.472;2168.256;42517;ANUBIS
3.1002E+15;47736;15/7/2020;15/7/2020;101;7;SIG;6:40:00 a. m.;6:47:00 a. m.;1;17731.344;3174;47736;NUTRIA
3.1013E+15;47753;15/7/2020;15/7/2020;101;13;SIG;6:40:00 a. m.;6:53:00 a. m.;1;#¡VALOR!;0;47753;TONATIUH
1.13889E+14;1751;16/7/2020;16/7/2020;217;0;SIG;11:28:00 a. m.;11:28:00 a. m.;1;11815.008;6837.072;1751;TOKYO
7.78497E+14;11985;16/7/2020;16/7/2020;106;0;SIG;9:17:00 a. m.;9:17:00 a. m.;1;7466.352;2040.192;11985;MADRID
2.3252E+15;35802;16/7/2020;17/7/2020;107;305;SIG;11:59:00 p. m.;5:04:00 a. m.;1;10404.096;313.536;35802;PAGO PAGO
7.77404E+14;11968;17/7/2020;17/7/2020;106;0;SIG;1:31:00 p. m.;1:31:00 p. m.;1;19047.312;7796.448;11968;PALOMA
2.9843E+15;45951;17/7/2020;17/7/2020;106;0;SIG;6:39:00 p. m.;6:39:00 p. m.;1;14859.84;1997.136;45951;HADES
1.00375E+15;15453;19/7/2020;19/7/2020;106;0;SIG;1:51:00 p. m.;1:51:00 p. m.;1;11077.536;3133.152;15453;HELA
1.15038E+14;1768;20/7/2020;20/7/2020;106;0;SIG;11:25:00 a. m.;11:25:00 a. m.;1;12667.296;3236.928;1768;CANGURO
3.31553E+15;51051;20/7/2020;20/7/2020;408;0;SIG;5:37:00 a. m.;5:37:00 a. m.;1;3472.08;2167.152;51051;MARIGOT
3.31664E+15;51068;20/7/2020;20/7/2020;106;0;SIG;5:37:00 a. m.;5:37:00 a. m.;1;4480.032;2415.552;51068;PARIS
4.47364E+14;6885;22/7/2020;22/7/2020;101;10;SIG;6:30:00 a. m.;6:40:00 a. m.;1;2710.32;1822.704;6885;VIENA
4.49583E+14;6919;23/7/2020;23/7/2020;106;0;SIG;12:04:00 p. m.;12:04:00 p. m.;1;4735.056;2810.784;6919;ATENAS
7.76367E+14;11951;23/7/2020;23/7/2020;106;0;SIG;5:20:00 p. m.;5:20:00 p. m.;1;9332.112;4554;11951;VENADO
4.47386E+14;6885;24/7/2020;24/7/2020;106;0;SIG;6:38:00 a. m.;6:38:00 a. m.;1;2710.32;1822.704;6885;VIENA
7.77482E+14;11968;24/7/2020;24/7/2020;106;0;SIG;8:41:00 a. m.;8:41:00 a. m.;1;19047.312;7796.448;11968;PALOMA
8.86778E+14;13651;24/7/2020;24/7/2020;203;31;SIG;8:16:00 p. m.;8:47:00 p. m.;1;6276.24;2149.488;13651;SAPO
8.86778E+14;13651;24/7/2020;24/7/2020;307;0;SIG;11:19:00 p. m.;11:19:00 p. m.;1;6276.24;2149.488;13651;SAPO
8.86778E+14;13651;24/7/2020;24/7/2020;307;22;SIG;11:25:00 p. m.;11:47:00 p. m.;1;6276.24;2149.488;13651;SAPO
1.55139E+15;23885;24/7/2020;24/7/2020;106;0;SIG;3:21:00 p. m.;3:21:00 p. m.;1;19747.248;4526.4;23885;ODIN
1.66399E+15;25619;24/7/2020;24/7/2020;106;0;SIG;7:37:00 a. m.;7:37:00 a. m.;1;13607.904;112.608;25619;CAMELLO
1.13989E+14;1751;25/7/2020;25/7/2020;106;0;SIG;5:53:00 a. m.;5:53:00 a. m.;1;11815.008;6837.072;1751;TOKYO
7.75285E+14;11934;25/7/2020;25/7/2020;106;0;SIG;2:53:00 p. m.;2:53:00 p. m.;1;20765.136;8733.744;11934;TOPO
8.86789E+14;13651;25/7/2020;25/7/2020;307;6;SIG;9:01:00 a. m.;9:07:00 a. m.;1;6276.24;2149.488;13651;SAPO
8.86789E+14;13651;25/7/2020;25/7/2020;307;11;SIG;11:55:00 a. m.;12:06:00 p. m.;1;6276.24;2149.488;13651;SAPO
1.21578E+15;18717;25/7/2020;25/7/2020;106;0;SIG;5:30:00 p. m.;5:30:00 p. m.;1;27084.432;11195.664;18717;ANACONDA
2.22192E+14;3417;26/7/2020;26/7/2020;106;0;SIG;8:30:00 a. m.;8:30:00 a. m.;1;13236.96;1522.416;3417;LOKI
5.57808E+14;8585;26/7/2020;26/7/2020;204;0;SIG;5:04:00 p. m.;5:04:00 p. m.;1;6578.736;3474.288;8585;BERLIN
8.84592E+14;13617;26/7/2020;26/7/2020;106;0;SIG;6:49:00 a. m.;6:49:00 a. m.;1;8353.968;3755.808;13617;MARIPOSA
1.4377E+15;22134;26/7/2020;26/7/2020;106;0;SIG;7:07:00 a. m.;7:07:00 a. m.;1;14384.016;9050.592;22134;ZORRO
1.15115E+14;1768;27/7/2020;27/7/2020;204;0;SIG;5:08:00 p. m.;5:08:00 p. m.;1;12667.296;3236.928;1768;CANGURO
2.23307E+14;3434;27/7/2020;27/7/2020;101;5;SIG;4:22:00 p. m.;4:27:00 p. m.;1;17180.448;3453.312;3434;KOALA
1.21801E+15;18751;27/7/2020;27/7/2020;204;0;SIG;4:32:00 p. m.;4:32:00 p. m.;1;8164.08;4228.32;18751;TORTUGA
1.43771E+15;22134;27/7/2020;27/7/2020;204;0;SIG;2:55:00 p. m.;2:55:00 p. m.;1;14384.016;9050.592;22134;ZORRO
1.99081E+15;30651;27/7/2020;27/7/2020;408;0;SIG;9:50:00 p. m.;9:50:00 p. m.;1;22925.664;3837.504;30651;SUVA
2.43131E+15;37434;27/7/2020;27/7/2020;101;5;SIG;7:05:00 a. m.;7:10:00 a. m.;1;18203.856;43.056;37434;CERDO
3.10033E+15;47736;27/7/2020;27/7/2020;101;7;SIG;7:58:00 p. m.;8:05:00 p. m.;1;17731.344;3174;47736;NUTRIA
3.10143E+15;47753;27/7/2020;27/7/2020;101;24;SIG;7:58:00 p. m.;8:22:00 p. m.;1;#¡VALOR!;0;47753;TONATIUH
3.31561E+15;51051;27/7/2020;27/7/2020;408;0;SIG;9:59:00 p. m.;9:59:00 p. m.;1;3472.08;2167.152;51051;MARIGOT
3.31671E+15;51068;27/7/2020;27/7/2020;106;0;SIG;9:59:00 p. m.;9:59:00 p. m.;1;4480.032;2415.552;51068;PARIS
2.22214E+14;3417;28/7/2020;28/7/2020;204;0;SIG;1:47:00 p. m.;1:47:00 p. m.;1;13236.96;1522.416;3417;LOKI
2.23318E+14;3434;28/7/2020;28/7/2020;108;11;SIG;9:15:00 a. m.;9:26:00 a. m.;1;17180.448;3453.312;3434;KOALA
4.43014E+14;6817;28/7/2020;28/7/2020;204;0;SIG;1:51:00 p. m.;1:51:00 p. m.;1;3833.088;2018.112;6817;APOLO
4.45222E+14;6851;28/7/2020;28/7/2020;204;0;SIG;1:50:00 p. m.;1:50:00 p. m.;1;19573.92;12041.328;6851;ABEJA
4.46326E+14;6868;28/7/2020;28/7/2020;204;0;SIG;1:59:00 p. m.;1:59:00 p. m.;1;12449.808;4699.728;6868;DAKAR
5.5783E+14;8585;28/7/2020;28/7/2020;204;0;SIG;2:15:00 p. m.;2:15:00 p. m.;1;6578.736;3474.288;8585;BERLIN
7.74214E+14;11917;28/7/2020;28/7/2020;106;0;SIG;10:49:00 a. m.;10:49:00 a. m.;1;10300.32;8791.152;11917;ROMA
7.76422E+14;11951;28/7/2020;28/7/2020;204;0;SIG;2:14:00 p. m.;2:14:00 p. m.;1;9332.112;4554;11951;VENADO
7.76422E+14;11951;28/7/2020;28/7/2020;204;0;SIG;2:15:00 p. m.;2:15:00 p. m.;1;9332.112;4554;11951;VENADO
7.79734E+14;12002;28/7/2020;28/7/2020;204;0;SIG;2:20:00 p. m.;2:20:00 p. m.;1;5699.952;3466.56;12002;GATO
1.21802E+15;18751;28/7/2020;28/7/2020;204;0;SIG;2:01:00 p. m.;2:01:00 p. m.;1;8164.08;4228.32;18751;TORTUGA
3.31452E+15;51034;28/7/2020;28/7/2020;204;92;SIG;2:00:00 p. m.;3:32:00 p. m.;1;9814.56;7295.232;51034;ISIS
3.53421E+15;54417;28/7/2020;28/7/2020;204;125;SIG;1:44:00 p. m.;3:49:00 p. m.;1;6372.288;4920.528;54417;CHAAC
5.57841E+14;8585;29/7/2020;29/7/2020;108;26;SIG;8:40:00 a. m.;9:06:00 a. m.;1;6578.736;3474.288;8585;BERLIN
2.87514E+15;44268;29/7/2020;29/7/2020;101;18;SIG;9:40:00 a. m.;9:58:00 a. m.;1;4918.32;661.296;44268;YAREN
1.1846E+14;1819;30/7/2020;30/7/2020;106;0;SIG;10:21:00 a. m.;10:21:00 a. m.;1;6593.088;6113.952;1819;CONEJO
3.31675E+15;51068;30/7/2020;30/7/2020;106;0;SIG;5:40:00 a. m.;5:40:00 a. m.;1;4480.032;2415.552;51068;PARIS
3.31675E+15;51068;30/7/2020;30/7/2020;214;30;SIG;4:50:00 p. m.;5:20:00 p. m.;1;4480.032;2415.552;51068;PARIS
1.16263E+14;1785;31/7/2020;31/7/2020;106;0;SIG;2:34:00 p. m.;2:34:00 p. m.;1;21286.224;6969.552;1785;AVE
2.23351E+14;3434;31/7/2020;31/7/2020;108;0;SIG;6:02:00 a. m.;6:02:00 a. m.;1;17180.448;3453.312;3434;KOALA
2.23351E+14;3434;31/7/2020;31/7/2020;306;30;SIG;6:56:00 a. m.;7:26:00 a. m.;1;17180.448;3453.312;3434;KOALA
1.21806E+15;18751;31/7/2020;31/7/2020;213;63;SIG;11:24:00 a. m.;12:27:00 p. m.;1;8164.08;4228.32;18751;TORTUGA
1.66186E+15;25585;31/7/2020;31/7/2020;108;0;SIG;6:02:00 a. m.;6:02:00 a. m.;1;28736.016;15143.568;25585;LONDRES
1.66186E+15;25585;31/7/2020;31/7/2020;306;31;SIG;6:56:00 a. m.;7:27:00 a. m.;1;28736.016;15143.568;25585;LONDRES
3.09706E+15;47685;31/7/2020;31/7/2020;408;0;SIG;2:34:00 p. m.;2:34:00 p. m.;1;#¡VALOR!;0;47685;TIGRE
1.17036E+14;1802;1/8/2020;1/8/2020;406;15;SIG;1:00:00 p. m.;1:15:00 p. m.;1;4609.2;2092.08;1802;BALDER
1.1814E+14;1819;1/8/2020;1/8/2020;406;16;SIG;1:00:00 p. m.;1:16:00 p. m.;1;6593.088;6143.76;1819;CONEJO
8.8542E+14;13634;1/8/2020;1/8/2020;219;17;SIG;1:00:00 p. m.;1:17:00 p. m.;1;11132.736;4400.544;13634;THOR
8.86524E+14;13651;1/8/2020;1/8/2020;219;17;SIG;1:00:00 p. m.;1:17:00 p. m.;1;6276.24;2248.848;13651;SAPO
8.87628E+14;13668;1/8/2020;1/8/2020;406;16;SIG;1:00:00 p. m.;1:16:00 p. m.;1;8038.224;3446.688;13668;HERCULES
8.87628E+14;13668;1/8/2020;1/8/2020;108;36;SIG;1:51:00 p. m.;2:27:00 p. m.;1;8038.224;3446.688;13668;HERCULES
8.87628E+14;13668;1/8/2020;1/8/2020;306;3;SIG;3:24:00 p. m.;3:27:00 p. m.;1;8038.224;3446.688;13668;HERCULES
1.21772E+15;18751;1/8/2020;1/8/2020;219;18;SIG;1:00:00 p. m.;1:18:00 p. m.;1;8219.28;4222.8;18751;TORTUGA
1.55113E+15;23885;1/8/2020;1/8/2020;219;19;SIG;1:00:00 p. m.;1:19:00 p. m.;1;19932.72;4619.136;23885;ODIN
1.11527E+14;1717;2/8/2020;2/8/2020;101;6;SIG;6:49:00 a. m.;6:55:00 a. m.;1;3957.84;2840.592;1717;ESCARABAJO
7.80551E+14;12019;2/8/2020;2/8/2020;101;5;SIG;9:35:00 a. m.;9:40:00 a. m.;1;5111.52;1314.864;12019;LEON
8.87639E+14;13668;2/8/2020;2/8/2020;106;0;SIG;4:56:00 p. m.;4:56:00 p. m.;1;8038.224;3446.688;13668;HERCULES
1.55114E+15;23885;2/8/2020;2/8/2020;106;0;SIG;8:51:00 a. m.;8:51:00 a. m.;1;19932.72;4619.136;23885;ODIN
3.09785E+15;47702;2/8/2020;3/8/2020;217;48;SIG;11:44:00 p. m.;12:32:00 a. m.;1;#¡VALOR!;0;47702;FREY
1.17058E+14;1802;3/8/2020;3/8/2020;106;0;SIG;5:24:00 a. m.;5:24:00 a. m.;1;4609.2;2092.08;1802;BALDER
1.66155E+15;25585;3/8/2020;3/8/2020;108;5;SIG;4:22:00 p. m.;4:27:00 p. m.;1;28460.016;15131.424;25585;LONDRES
1.66155E+15;25585;3/8/2020;3/8/2020;306;3;SIG;5:09:00 p. m.;5:12:00 p. m.;1;28460.016;15131.424;25585;LONDRES
2.99077E+15;46053;3/8/2020;3/8/2020;106;0;SIG;8:18:00 a. m.;8:18:00 a. m.;1;69671.232;3236.928;46053;ATENEA
3.09786E+15;47702;3/8/2020;3/8/2020;307;17;SIG;3:35:00 p. m.;3:52:00 p. m.;1;#¡VALOR!;0;47702;FREY
1.21776E+15;18751;4/8/2020;4/8/2020;213;5;SIG;12:38:00 p. m.;12:43:00 p. m.;1;8219.28;4222.8;18751;TORTUGA
1.21776E+15;18751;4/8/2020;4/8/2020;213;0;SIG;1:47:00 p. m.;1:47:00 p. m.;1;8219.28;4222.8;18751;TORTUGA
1.21776E+15;18751;4/8/2020;4/8/2020;213;0;SIG;2:32:00 p. m.;2:32:00 p. m.;1;8219.28;4222.8;18751;TORTUGA
1.18184E+14;1819;5/8/2020;5/8/2020;219;11;SIG;11:40:00 a. m.;11:51:00 a. m.;1;6593.088;6143.76;1819;CONEJO
8.87672E+14;13668;5/8/2020;5/8/2020;219;11;SIG;11:40:00 a. m.;11:51:00 a. m.;1;8038.224;3446.688;13668;HERCULES
2.87487E+15;44268;5/8/2020;5/8/2020;101;7;SIG;6:47:00 p. m.;6:54:00 p. m.;1;4918.32;676.752;44268;YAREN
3.53396E+15;54417;5/8/2020;5/8/2020;211;59;SIG;3:50:00 p. m.;4:49:00 p. m.;1;0;0;54417;CHAAC
3.53506E+15;54434;5/8/2020;5/8/2020;211;71;SIG;3:50:00 p. m.;5:01:00 p. m.;1;0;0;54434;AH MUN
3.53838E+15;54485;5/8/2020;5/8/2020;211;11;SIG;3:50:00 p. m.;4:01:00 p. m.;1;0;0;54485;ARTEMISA
3.53948E+15;54502;5/8/2020;5/8/2020;211;20;SIG;3:50:00 p. m.;4:10:00 p. m.;1;0;0;54502;DEMETER
2.23075E+14;3434;6/8/2020;6/8/2020;108;5;SIG;4:07:00 p. m.;4:12:00 p. m.;1;17749.008;3451.104;3434;KOALA
1.6616E+15;25585;7/8/2020;7/8/2020;106;0;SIG;8:11:00 a. m.;8:11:00 a. m.;1;28460.016;15131.424;25585;LONDRES
9.95897E+14;15334;8/8/2020;8/8/2020;106;0;SIG;12:27:00 a. m.;12:27:00 a. m.;1;10814.784;1265.184;15334;COCODRILO
1.549E+15;23851;8/8/2020;8/8/2020;403;2;SIG;6:03:00 a. m.;6:05:00 a. m.;1;0;0;23851;DELFIN
1.55011E+15;23868;8/8/2020;8/8/2020;403;2;SIG;6:03:00 a. m.;6:05:00 a. m.;1;29048.448;5369.856;23868;BARCELONA
1.55121E+15;23885;8/8/2020;8/8/2020;403;3;SIG;6:03:00 a. m.;6:06:00 a. m.;1;19932.72;4619.136;23885;ODIN
1.55231E+15;23902;8/8/2020;8/8/2020;403;3;SIG;6:03:00 a. m.;6:06:00 a. m.;1;6619.584;292.56;23902;AMAZONAS
1.99171E+15;30668;8/8/2020;8/8/2020;106;0;SIG;12:36:00 a. m.;12:36:00 a. m.;1;18425.76;4472.304;30668;FERRARI
1.99171E+15;30668;8/8/2020;8/8/2020;106;0;SIG;1:27:00 p. m.;1:27:00 p. m.;1;18425.76;4472.304;30668;FERRARI
2.76119E+15;42517;8/8/2020;8/8/2020;213;44;SIG;1:38:00 p. m.;2:22:00 p. m.;1;33305.472;2178.192;42517;ANUBIS
2.98751E+15;46002;8/8/2020;8/8/2020;213;79;SIG;6:03:00 a. m.;7:22:00 a. m.;1;4440.288;434.976;46002;ATACAMA
3.31651E+15;51068;8/8/2020;8/8/2020;106;0;SIG;4:10:00 p. m.;4:10:00 p. m.;1;4480.032;2414.448;51068;PARIS
1.21672E+15;18734;10/8/2020;10/8/2020;106;0;SIG;7:22:00 a. m.;7:22:00 a. m.;1;23543.904;10476.96;18734;FREYA
3.10125E+15;47753;10/8/2020;10/8/2020;101;10;SIG;8:20:00 a. m.;8:30:00 a. m.;1;#¡VALOR!;0;47753;TONATIUH
4.4945E+14;6919;11/8/2020;11/8/2020;209;64;SIG;6:59:00 p. m.;8:03:00 p. m.;1;4735.056;2812.992;6919;ATENAS
2.98534E+15;45968;11/8/2020;11/8/2020;106;0;SIG;8:17:00 p. m.;8:17:00 p. m.;1;#¡VALOR!;0;45968;MAAT
2.99086E+15;46053;11/8/2020;11/8/2020;101;5;SIG;4:30:00 p. m.;4:35:00 p. m.;1;69671.232;3236.928;46053;ATENEA
3.31654E+15;51068;11/8/2020;11/8/2020;213;83;SIG;7:54:00 p. m.;9:17:00 p. m.;1;4480.032;2414.448;51068;PARIS
3.53513E+15;54434;11/8/2020;11/8/2020;403;7;SIG;6:59:00 p. m.;7:06:00 p. m.;1;0;0;54434;AH MUN
3.53844E+15;54485;11/8/2020;11/8/2020;403;65;SIG;6:59:00 p. m.;8:04:00 p. m.;1;0;0;54485;ARTEMISA
8.84448E+14;13617;13/8/2020;13/8/2020;402;9;SIG;10:35:00 a. m.;10:44:00 a. m.;1;8353.968;3750.288;13617;MARIPOSA
8.85552E+14;13634;13/8/2020;13/8/2020;402;9;SIG;10:35:00 a. m.;10:44:00 a. m.;1;11132.736;4400.544;13634;THOR
8.86656E+14;13651;13/8/2020;13/8/2020;402;9;SIG;10:35:00 a. m.;10:44:00 a. m.;1;6276.24;2248.848;13651;SAPO
8.8776E+14;13668;13/8/2020;13/8/2020;402;9;SIG;10:35:00 a. m.;10:44:00 a. m.;1;8038.224;3446.688;13668;HERCULES
1.32605E+15;20417;13/8/2020;13/8/2020;408;0;SIG;6:48:00 a. m.;6:48:00 a. m.;1;3349.536;1766.4;20417;MANCHESTER
1.43976E+15;22168;13/8/2020;13/8/2020;106;0;SIG;6:48:00 a. m.;6:48:00 a. m.;1;#¡VALOR!;0;22168;HERA
2.87496E+15;44268;13/8/2020;13/8/2020;101;11;SIG;12:51:00 a. m.;1:02:00 a. m.;1;4918.32;676.752;44268;YAREN
2.87496E+15;44268;13/8/2020;13/8/2020;107;5;SIG;12:37:00 p. m.;12:42:00 p. m.;1;4918.32;676.752;44268;YAREN
2.87496E+15;44268;13/8/2020;13/8/2020;213;78;SIG;12:48:00 p. m.;2:06:00 p. m.;1;4918.32;676.752;44268;YAREN
2.87496E+15;44268;13/8/2020;13/8/2020;107;142;SIG;2:09:00 p. m.;4:31:00 p. m.;1;4918.32;676.752;44268;YAREN
1.00148E+15;15419;14/8/2020;14/8/2020;106;0;SIG;8:48:00 a. m.;8:48:00 a. m.;1;13228.128;2831.76;15419;MIAMI
1.00369E+15;15453;14/8/2020;14/8/2020;106;0;SIG;8:48:00 a. m.;8:48:00 a. m.;1;11077.536;3203.808;15453;HELA
2.87388E+15;44251;15/8/2020;15/8/2020;106;0;SIG;7:13:00 p. m.;7:13:00 p. m.;1;3829.776;1416.432;44251;HIPOPOTAMO
1.1389E+14;1751;16/8/2020;16/8/2020;106;0;SIG;7:24:00 a. m.;7:24:00 a. m.;1;11935.344;6853.632;1751;TOKYO
1.00151E+15;15419;16/8/2020;16/8/2020;106;0;SIG;6:38:00 a. m.;6:38:00 a. m.;1;13228.128;2831.76;15419;MIAMI
1.00371E+15;15453;16/8/2020;16/8/2020;106;0;SIG;6:38:00 a. m.;6:38:00 a. m.;1;11077.536;3203.808;15453;HELA
1.5513E+15;23885;16/8/2020;16/8/2020;106;0;SIG;6:54:00 a. m.;6:54:00 a. m.;1;19932.72;4619.136;23885;ODIN
2.98539E+15;45968;16/8/2020;16/8/2020;201;0;SIG;9:08:00 a. m.;9:08:00 a. m.;1;#¡VALOR!;0;45968;MAAT
2.98539E+15;45968;16/8/2020;16/8/2020;307;30;SIG;11:03:00 a. m.;11:33:00 a. m.;1;#¡VALOR!;0;45968;MAAT
2.99091E+15;46053;16/8/2020;16/8/2020;307;3;SIG;1:26:00 p. m.;1:29:00 p. m.;1;69671.232;3236.928;46053;ATENEA
